"","time","latitude","longitude","depth","mag","magType","gap","dmin","rms","id","updated","place","type","horizontalError","depthError","magError","locationSource","magSource"
"922","2021-05-14T06:33:07.879Z",0.1364,96.6442,11,6.7,"mww",37,1.487,0.69,"us7000e2zt","2021-07-24T21:06:47.040Z","260 km S of Sinabang, Indonesia","earthquake",7.7,1.8,0.048,"us","us"
"923","2021-05-13T23:58:14.041Z",37.7169,141.8167,32,6,"mww",43,3.112,0.93,"us7000e2xd","2022-01-18T22:27:46.674Z","76 km ENE of Namie, Japan","earthquake",6.8,1.9,0.048,"us","us"
"924","2021-05-13T13:31:34.553Z",-15.9092,-177.5336,415.63,5.7,"mww",64,4.603,1.29,"us7000e2su","2021-07-23T18:08:40.040Z","187 km SSE of Alo, Wallis and Futuna","earthquake",12.5,6.2,0.073,"us","us"
"925","2021-05-13T11:32:13.721Z",-5.623,145.335,113.22,5.1,"mww",20,4.092,0.91,"us7000e2si","2021-07-23T18:08:40.040Z","51 km N of Goroka, Papua New Guinea","earthquake",7.1,4.3,0.089,"us","us"
"926","2021-05-13T09:42:12.044Z",6.7137,-82.4146,10,6.1,"mww",126,1.91,0.96,"us7000e2rq","2021-07-23T18:08:40.040Z","154 km SSE of Punta de Burica, Panama","earthquake",7.6,1.9,0.045,"us","us"
"927","2021-05-12T23:44:31.915Z",48.9527,154.2856,86.86,5.1,"mww",43,4.685,0.72,"us7000e2n5","2021-07-23T18:08:38.040Z","232 km SW of Severo-Kuril���sk, ","earthquake",8.7,4.4,0.098,"us","us"
"928","2021-05-12T22:00:33.954Z",51.8941,176.2155,48.03,5.1,"mb",98,1.544,0.74,"us7000e2ma","2022-05-12T22:10:44.054Z","231 km ESE of Attu Station, Alaska","earthquake",7.3,4.9,0.038,"us","us"
"929","2021-05-12T18:20:27.994Z",3.9581,128.6424,47.56,5.5,"mww",38,3.412,0.81,"us7000e2k1","2021-07-23T18:08:38.040Z","256 km NNE of Tobelo, Indonesia","earthquake",7.1,4.8,0.073,"us","us"
"930","2021-05-12T16:52:43.863Z",-17.8874,168.6144,141.57,5.1,"mb",34,2.778,0.63,"us7000e2j8","2021-07-23T18:08:37.040Z","35 km ESE of Port-Vila, Vanuatu","earthquake",7.2,4.9,0.039,"us","us"
"931","2021-05-12T15:56:56.300Z",-14.1557,-75.678,34.26,5.5,"mww",51,2.435,1,"us7000e2ib","2021-08-24T20:07:49.442Z","1 km SE of Pampa de Tate, Peru","earthquake",8.1,3.7,0.093,"us","us"
"932","2021-05-12T15:45:30.351Z",3.9466,128.6511,45.57,5.2,"mb",84,3.404,0.87,"us7000e2i6","2021-07-23T18:08:37.040Z","255 km NNE of Tobelo, Indonesia","earthquake",7,4.4,0.043,"us","us"
"933","2021-05-12T14:05:15.667Z",-17.3874,66.3135,10,6.7,"mww",45,10.669,0.68,"us7000e2ec","2021-07-23T18:08:35.040Z","Mauritius - Reunion region","earthquake",8.2,1.7,0.036,"us","us"
"934","2021-05-12T08:45:44.539Z",13.2742,-90.2266,22,6,"mww",53,0.845,1.16,"us7000e2c6","2022-02-16T07:33:54.327Z","55 km SW of Acajutla, El Salvador","earthquake",3.8,1.8,0.05,"us","us"
"935","2021-05-12T07:53:23.141Z",-17.2713,-70.0644,10,5.4,"mww",114,0.641,1.35,"us7000e2bt","2021-07-23T18:08:34.040Z","2 km NW of Chuquitira, Peru","earthquake",4.2,1.8,0.065,"us","us"
"936","2021-05-12T06:17:06.629Z",13.2677,-90.3766,22,5.6,"mww",70,0.98,1.34,"us7000e2bd","2021-07-23T18:08:34.040Z","69 km WSW of Acajutla, El Salvador","earthquake",4.9,1.8,0.041,"us","us"
"937","2021-05-12T01:09:27.067Z",13.5716,120.8478,113,5.8,"mww",14,7.962,1.04,"us7000e28e","2021-07-23T18:08:33.040Z","10 km SSW of Tingloy, Philippines","earthquake",7.6,1.8,0.039,"us","us"
"938","2021-05-11T15:27:35.106Z",-5.369,151.0243,115.87,5.4,"mww",52,1.448,0.7,"us7000e230","2021-07-23T18:08:32.040Z","100 km ENE of Kimbe, Papua New Guinea","earthquake",7.7,6.1,0.052,"us","us"
"939","2021-05-11T09:21:10.187Z",-16.3585,-177.5437,10,5.7,"mww",115,4.432,0.49,"us7000e20u","2021-07-23T18:08:31.040Z","234 km SSE of Alo, Wallis and Futuna","earthquake",11.1,1.9,0.065,"us","us"
"940","2021-05-10T17:25:58.755Z",5.7071,126.2283,89.11,5.1,"mww",45,1.499,1.07,"us7000e1uv","2021-07-23T18:08:30.040Z","68 km ESE of Mangili, Philippines","earthquake",5.8,4.4,0.058,"us","us"
"941","2021-05-10T14:10:20.816Z",-29.1864,-176.0856,10,5.4,"mww",56,1.612,0.55,"us7000e1sx","2021-07-23T18:08:29.040Z","Kermadec Islands region","earthquake",10,1.8,0.055,"us","us"
"942","2021-05-10T01:59:13.848Z",-17.7479,-173.7422,10,5.1,"mb",46,4.257,0.91,"us7000e1ph","2021-07-23T18:08:27.040Z","103 km NNE of Neiafu, Tonga","earthquake",10.7,1.8,0.045,"us","us"
"943","2021-05-08T04:19:07.784Z",31.9824,140.3369,87.97,5.1,"mww",42,1.213,1,"us7000e196","2021-07-23T18:08:19.040Z","Izu Islands, Japan region","earthquake",7.6,4.4,0.098,"us","us"
"944","2021-05-08T04:13:57.928Z",-4.6701,-105.4171,10,5.2,"mww",163,24.514,0.75,"us7000e195","2021-07-23T18:08:19.040Z","central East Pacific Rise","earthquake",15.7,1.9,0.063,"us","us"
"945","2021-05-07T23:35:14.938Z",-18.7443,-177.5658,384,6.1,"mww",24,4.28,0.5,"us7000e175","2021-07-23T18:08:18.040Z","Fiji region","earthquake",3.4,1.9,0.048,"us","us"
"946","2021-05-07T15:21:13.760Z",-54.4135,144.2159,10,6.1,"mww",50,8.591,0.78,"us7000e13b","2021-07-23T18:08:17.040Z","west of Macquarie Island","earthquake",6.7,1.8,0.086,"us","us"
"947","2021-05-07T11:45:25.275Z",14.0833,-48.3997,10,5.5,"mww",21,9.848,0.49,"us7000e0zu","2021-07-23T18:08:17.040Z","North Atlantic Ocean","earthquake",8.3,1.8,0.057,"us","us"
"948","2021-05-06T12:20:37.437Z",-16.5994,167.2231,10,5.1,"mww",35,1.145,1.15,"us7000e0lw","2021-07-10T20:15:40.040Z","59 km SSW of Lakatoro, Vanuatu","earthquake",6.1,1.8,0.066,"us","us"
"949","2021-05-05T19:20:09.675Z",-56.929,147.6325,10,5.4,"mww",30,14.037,0.86,"us7000e0eu","2021-07-10T20:15:34.040Z","west of Macquarie Island","earthquake",10.8,1.8,0.06,"us","us"
"950","2021-05-05T15:35:46.702Z",-15.1361,168.0005,10,5.1,"mww",50,0.829,0.9,"us7000e0bu","2021-07-10T20:15:32.040Z","99 km ENE of Luganville, Vanuatu","earthquake",5.9,1.6,0.066,"us","us"
"951","2021-05-05T05:16:33.417Z",-20.8035,-173.7334,10,5.1,"mb",116,7.105,1.39,"us7000e08y","2021-07-10T20:15:28.040Z","127 km SSE of Pangai, Tonga","earthquake",10.8,1.8,0.054,"us","us"
"952","2021-05-05T01:24:36.225Z",-1.9554,99.7862,30,5.7,"mww",18,3.92,0.83,"us7000e07p","2021-07-10T20:15:27.040Z","127 km SSW of Padang, Indonesia","earthquake",7.3,1.8,0.062,"us","us"
"953","2021-05-05T01:17:26.708Z",-20.6974,-173.4631,10,5.3,"mww",46,6.939,0.73,"us7000e07n","2021-07-10T20:15:26.040Z","134 km SE of Pangai, Tonga","earthquake",8.7,1.8,0.098,"us","us"
"954","2021-05-04T22:59:11.494Z",1.5332,127.3029,148.16,5.2,"mww",26,0.759,0.89,"us7000e06n","2021-07-10T20:15:25.040Z","81 km WSW of Tobelo, Indonesia","earthquake",6.8,4.1,0.062,"us","us"
"955","2021-05-04T19:51:42.472Z",-20.6989,-173.7392,10,5.5,"mww",24,7.006,0.79,"us7000e04m","2021-07-10T20:15:23.040Z","117 km SSE of Pangai, Tonga","earthquake",9.4,1.7,0.066,"us","us"
"956","2021-05-04T13:33:23.765Z",-17.6491,167.9112,12.47,5.2,"mb",82,2.292,0.56,"us7000dzzu","2021-07-10T20:15:20.040Z","Vanuatu","earthquake",7.2,3.6,0.096,"us","us"
"957","2021-05-03T08:46:39.830Z",51.3055,100.4195,18,5.6,"mww",30,2.05,0.51,"us7000dznc","2021-07-10T20:15:08.040Z","28 km SW of Turt, Mongolia","earthquake",7.3,1.8,0.065,"us","us"
"958","2021-05-03T05:07:30.816Z",25.7702,123.885,199,5.5,"mww",30,1.52,0.64,"us7000dzma","2021-07-10T20:15:07.040Z","160 km N of Ishigaki, Japan","earthquake",7.6,1.9,0.05,"us","us"
"959","2021-05-03T03:54:32.470Z",-18.2473,-173.1741,10,5.1,"mb",49,4.516,0.93,"us7000dzlu","2021-07-10T20:15:07.040Z","96 km ENE of Neiafu, Tonga","earthquake",10.7,1.8,0.057,"us","us"
"960","2021-05-02T17:46:41.047Z",-2.3244,99.79,21,5.5,"mww",46,2.914,1.09,"us7000dziv","2021-07-10T20:15:02.040Z","Kepulauan Mentawai region, Indonesia","earthquake",7.4,1.8,0.066,"us","us"
"961","2021-05-02T06:57:39.164Z",-30.1366,-71.5825,33,5.8,"mww",86,0.537,0.59,"us7000dzfk","2021-10-10T12:55:36.955Z","31 km SW of Coquimbo, Chile","earthquake",4,1.9,0.038,"us","us"
"962","2021-05-01T11:50:25.886Z",-16.1602,167.9257,180.47,5.3,"mww",78,0.993,0.5,"us7000dz8y","2021-07-10T20:14:50.040Z","54 km E of Lakatoro, Vanuatu","earthquake",9.3,4.9,0.061,"us","us"
"963","2021-05-01T06:13:41.669Z",9.6892,-79.1576,43.8,5.1,"mww",79,2.875,0.87,"us7000dz7c","2022-04-19T01:22:24.414Z","17 km NNE of Santa Isabel, Panama","earthquake",6.3,7.3,0.083,"us","us"
"964","2021-05-01T01:27:27.215Z",38.1997,141.5973,43,6.9,"mww",35,2.619,0.82,"us7000dz5t","2022-02-16T09:45:02.989Z","","earthquake",7.3,1.9,0.041,"us","us"
"965","2021-04-30T21:49:38.318Z",-40.8081,78.5293,10,5.3,"mww",49,28.189,0.95,"us7000dz4t","2021-07-10T20:14:45.040Z","Mid-Indian Ridge","earthquake",8.7,1.4,0.08,"us","us"
"966","2021-04-30T02:06:19.128Z",-29.6157,-177.7379,52.23,5.2,"mww",70,0.405,0.92,"us7000dyts","2021-07-10T20:14:38.040Z","Kermadec Islands, New Zealand","earthquake",9.8,4.2,0.083,"us","us"
"967","2021-04-29T10:58:33.219Z",43.8937,-128.4355,10,5.3,"mww",70,3.177,1.34,"us7000dyid","2022-04-29T11:08:41.629Z","off the coast of Oregon","earthquake",6.5,1.8,0.028,"us","us"
"968","2021-04-29T10:35:45.108Z",43.871,-128.4099,10,5.2,"mww",68,3.158,1.18,"us7000dyib","2021-07-07T18:37:41.040Z","off the coast of Oregon","earthquake",8,1.8,0.029,"us","us"
"969","2021-04-29T10:30:23.208Z",43.8194,-128.0455,10,5.4,"mww",202,2.895,1.12,"us7000dyia","2022-04-29T10:40:25.340Z","off the coast of Oregon","earthquake",11,2,0.026,"us","us"
"970","2021-04-29T06:53:52.451Z",-29.0903,-177.0123,10,5.5,"mb",70,0.816,0.62,"us7000dyh1","2021-07-07T18:37:34.040Z","Kermadec Islands, New Zealand","earthquake",6.7,1.8,0.045,"us","us"
"971","2021-04-29T06:50:26.915Z",-29.339,-176.3205,10,6.1,"mww",190,1.408,0.65,"us7000dygd","2021-07-07T18:37:33.040Z","Kermadec Islands region","earthquake",8.6,1.9,0.044,"us","us"
"972","2021-04-29T04:08:46.511Z",18.4185,145.5738,196.21,5.3,"mww",28,3.182,0.75,"us7000dyet","2022-04-29T04:18:56.614Z","Pagan region, Northern Mariana Islands","earthquake",7.4,3,0.098,"us","us"
"973","2021-04-29T03:58:48.360Z",-37.6137,179.4203,23,5.7,"mww",54,0.886,0.57,"us7000dyeq","2021-07-07T18:37:29.040Z","169 km NE of Gisborne, New Zealand","earthquake",8.4,1.8,0.05,"us","us"
"974","2021-04-29T02:17:17.665Z",-37.2631,-70.8302,145,5.6,"mww",39,0.695,0.99,"us7000dydz","2021-07-07T18:37:26.040Z","17 km WSW of Andacollo, Argentina","earthquake",6.6,1.8,0.039,"us","us"
"975","2021-04-28T02:57:26.072Z",-29.2521,-176.7309,10,5.1,"mb",60,1.047,0.57,"us7000dy3t","2021-07-07T18:36:51.040Z","Kermadec Islands region","earthquake",7,1.7,0.065,"us","us"
"976","2021-04-28T02:21:26.212Z",26.7813,92.4565,34,6,"mww",11,1.324,0.79,"us7000dy3b","2021-12-22T03:20:52.001Z","8 km NNW of Dhekiajuli, India","earthquake",6.6,1.7,0.066,"us","us"
"977","2021-04-27T17:53:06.571Z",-29.7129,-176.877,10,5.3,"mww",41,1.029,0.77,"us7000dxys","2021-07-07T18:36:35.040Z","Kermadec Islands region","earthquake",8,1.7,0.068,"us","us"
"978","2021-04-27T16:43:10.654Z",-29.4379,-176.784,10,5.1,"mb",61,1.018,0.68,"us7000dxy2","2021-07-07T18:36:28.040Z","Kermadec Islands region","earthquake",4.6,1.8,0.045,"us","us"
"979","2021-04-27T16:33:34.253Z",-29.1216,-176.8483,13,5.9,"mww",47,0.953,0.97,"us7000dxxy","2021-07-07T18:36:25.040Z","Kermadec Islands region","earthquake",9.3,1.8,0.053,"us","us"
"980","2021-04-27T11:04:24.573Z",-3.3953,145.6685,10,5.5,"mww",20,2.163,0.65,"us7000dxu4","2021-07-07T18:36:07.040Z","192 km ENE of Angoram, Papua New Guinea","earthquake",8.3,1.8,0.055,"us","us"
"981","2021-04-27T10:40:49.550Z",-3.3975,145.5371,10,5.3,"mww",34,2.268,0.47,"us7000dxu1","2021-07-07T18:36:06.040Z","179 km ENE of Angoram, Papua New Guinea","earthquake",4.3,1.8,0.098,"us","us"
"982","2021-04-27T08:13:24.976Z",-3.4684,145.6917,10,5.1,"mb",100,2.191,1.19,"us7000e02j","2021-07-07T18:36:02.040Z","192 km ENE of Angoram, Papua New Guinea","earthquake",6.4,1.9,0.057,"us","us"
"983","2021-04-27T08:05:31.717Z",-3.407,145.5171,10,6.1,"mww",31,2.29,1.06,"us7000dxsy","2021-11-26T12:11:04.393Z","176 km ENE of Angoram, Papua New Guinea","earthquake",7.3,1.8,0.063,"us","us"
"984","2021-04-27T08:03:49.400Z",-3.5875,145.7994,10,5.1,"mb",54,2.191,1.32,"us7000dxsx","2021-07-07T18:36:01.040Z","180 km N of Madang, Papua New Guinea","earthquake",8.9,1.8,0.05,"us","us"
"985","2021-04-27T02:12:50.107Z",-3.3809,145.5346,10,5.6,"mww",17,2.261,0.72,"us7000dxqs","2021-07-07T18:35:54.040Z","179 km ENE of Angoram, Papua New Guinea","earthquake",7.2,1.7,0.068,"us","us"
"986","2021-04-26T21:12:10.826Z",-29.1423,-176.6779,10,5.2,"mb",124,1.098,1.05,"us7000dxng","2021-07-07T18:35:44.040Z","Kermadec Islands region","earthquake",5.2,1.6,0.072,"us","us"
"987","2021-04-26T21:07:27.653Z",-29.1325,-176.6817,10,5.7,"mww",42,1.096,1,"us7000dxn6","2021-07-07T18:35:43.040Z","Kermadec Islands region","earthquake",9,1.8,0.052,"us","us"
"988","2021-04-26T19:13:11.437Z",-56.1426,-27.5221,108.52,5.3,"mww",25,5.461,0.9,"us7000dxkp","2021-07-07T18:35:40.040Z","South Sandwich Islands region","earthquake",5.6,4.1,0.089,"us","us"
"989","2021-04-26T13:42:21.701Z",-29.2248,-177.482,56.11,5.2,"mww",60,0.391,0.88,"us6000e4yi","2021-07-07T18:35:29.040Z","Kermadec Islands, New Zealand","earthquake",9.2,0.7,0.068,"us","us"
"990","2021-04-26T02:18:08.634Z",-23.1897,171.8919,10,5.2,"mb",57,4.139,1.17,"us6000e4tn","2021-07-07T18:35:11.040Z","southeast of the Loyalty Islands","earthquake",5.8,1.7,0.045,"us","us"
"991","2021-04-25T23:50:34.142Z",-15.5615,-74.5306,35,5.4,"mww",130,4.202,0.6,"us6000e4sg","2021-07-07T18:35:09.040Z","17 km SSE of Acar��, ","earthquake",9.5,1.9,0.086,"us","us"
"992","2021-04-25T22:28:02.196Z",-21.6097,-177.1526,246,6.5,"mww",20,5.931,0.9,"us6000e4rl","2021-11-29T05:15:21.247Z","207 km WSW of Haveluloto, Tonga","earthquake",8,1.7,0.038,"us","us"
"993","2021-04-24T18:00:32.526Z",13.7703,57.1131,10,5.6,"mww",35,11.149,0.97,"us6000e4f6","2021-07-07T18:34:35.040Z","Owen Fracture Zone region","earthquake",8.2,1.8,0.069,"us","us"
"994","2021-04-24T00:23:38.164Z",-18.9036,-176.2702,301,6.5,"mww",19,10.405,0.85,"us6000e47c","2021-12-04T14:31:51.821Z","225 km WNW of Pangai, Tonga","earthquake",8.8,1.9,0.06,"us","us"
"995","2021-04-23T23:11:56.428Z",-20.4345,-177.6995,494.61,5.1,"mb",25,4.826,0.86,"us6000e46r","2021-07-07T18:34:06.040Z","270 km WNW of Haveluloto, Tonga","earthquake",9.8,5.2,0.024,"us","us"
"996","2021-04-22T00:17:15.547Z",-33.9889,-72.3632,13,5.5,"mww",47,0.933,0.63,"us6000e3j6","2021-07-03T16:48:57.040Z","82 km WSW of San Antonio, Chile","earthquake",3.5,1.7,0.058,"us","us"
"997","2021-04-20T02:26:04.690Z",-42.2108,-83.8983,10,5.3,"mww",80,8.495,0.83,"us6000e31y","2021-07-03T16:48:35.040Z","West Chile Rise","earthquake",9.3,1.7,0.089,"us","us"
"998","2021-04-19T23:58:22.503Z",0.1831,96.5601,9,6.1,"mww",28,1.506,0.97,"us6000e30x","2021-07-03T16:48:34.040Z","254 km S of Sinabang, Indonesia","earthquake",6.9,1.6,0.039,"us","us"
"999","2021-04-19T11:13:28.415Z",-33.971,-72.3656,10,5.1,"mww",51,0.933,0.86,"us6000e2uw","2021-07-03T16:48:25.040Z","81 km WSW of San Antonio, Chile","earthquake",4,1.7,0.071,"us","us"
"1000","2021-04-19T07:07:36.433Z",-7.7259,127.7426,76,5.2,"mww",30,3.532,0.68,"us6000e2tm","2021-07-03T16:48:23.040Z","120 km NE of Lospalos, Timor Leste","earthquake",7.8,1.9,0.089,"us","us"
"1001","2021-04-19T04:11:26.478Z",-33.9804,-72.409,8.84,5.2,"mww",79,0.969,0.63,"us6000e2sp","2021-07-03T16:48:21.040Z","85 km WSW of San Antonio, Chile","earthquake",3.4,3.1,0.069,"us","us"
"1002","2021-04-19T04:10:05.829Z",1.5464,-85.3063,10,5.3,"mww",85,5.446,0.9,"us6000e2t0","2021-07-03T16:48:21.040Z","off the coast of Ecuador","earthquake",8.2,1.4,0.045,"us","us"
"1003","2021-04-19T03:18:57.618Z",-33.9739,-72.4073,12.76,5.1,"mww",79,0.967,0.81,"us6000e2s5","2021-07-03T16:48:20.040Z","85 km WSW of San Antonio, Chile","earthquake",3.5,2.9,0.083,"us","us"
"1004","2021-04-18T17:03:39.854Z",-30.2217,-177.1577,10,5.2,"mww",57,1.182,1.25,"us6000e2nw","2021-07-03T16:48:13.040Z","Kermadec Islands, New Zealand","earthquake",8.4,1.8,0.066,"us","us"
"1005","2021-04-18T14:14:36.967Z",23.857,121.5264,12,5.8,"mww",24,0.321,0.69,"us6000e2mv","2021-07-03T16:48:11.040Z","15 km SSW of Hualien City, Taiwan","earthquake",5.8,1.8,0.06,"us","us"
"1006","2021-04-18T14:11:38.411Z",23.7895,121.5649,10,5.5,"mb",34,0.383,0.76,"us6000e2mt","2021-07-03T16:48:11.040Z","21 km S of Hualien City, Taiwan","earthquake",4.4,1.8,0.104,"us","us"
"1007","2021-04-18T13:24:32.776Z",22.5129,94.1955,24.67,5.1,"mww",35,2.364,0.81,"us6000e2mn","2021-07-03T16:48:11.040Z","61 km ESE of Hakha, Myanmar","earthquake",6.2,3.6,0.08,"us","us"
"1008","2021-04-18T06:41:49.595Z",29.7531,50.6784,8,5.8,"mww",45,6.793,0.64,"us6000e2k3","2021-07-03T16:48:05.040Z","24 km NE of Bandar-e Gen?veh, Iran","earthquake",7.2,1.8,0.068,"us","us"
"1009","2021-04-18T02:15:15.478Z",-62.3521,-58.5207,10,5.1,"mww",88,0.132,0.88,"us6000e2il","2021-07-03T16:48:02.040Z","South Shetland Islands","earthquake",4.4,1.8,0.086,"us","us"
"1010","2021-04-18T00:29:25.096Z",38.2543,141.8817,31.43,5.6,"mb",41,2.609,0.72,"us6000e2hq","2021-07-25T18:43:13.503Z","53 km ESE of Ishinomaki, Japan","earthquake",3.8,4.1,0.05,"us","us"
"1011","2021-04-18T00:29:11.489Z",38.3481,141.95,41,5.6,"mww",40,2.532,0.89,"us6000e2hf","2021-10-14T06:01:32.104Z","57 km E of Ishinomaki, Japan","earthquake",6.6,1.9,0.052,"us","us"
"1012","2021-04-17T01:27:21.611Z",21.4897,145.9543,10,5.1,"mww",22,6.233,0.91,"us6000e29p","2022-04-17T01:37:34.295Z","Mariana Islands region","earthquake",4.9,1.7,0.083,"us","us"
"1013","2021-04-16T22:13:10.970Z",-28.4343,-176.4756,10,5.1,"mww",51,1.509,1.13,"us6000e28n","2021-07-03T16:47:44.040Z","Kermadec Islands region","earthquake",8,1.7,0.098,"us","us"
"1014","2021-04-16T20:55:11.524Z",3.5769,126.7347,35,5.4,"mww",32,2.857,0.83,"us6000e280","2021-07-03T16:47:44.040Z","246 km SE of Sarangani, Philippines","earthquake",5.8,1.8,0.062,"us","us"
"1015","2021-04-16T16:40:30.394Z",-21.7163,-179.3472,577.73,5.4,"mww",32,4.648,1.09,"us6000e24m","2021-07-03T16:47:41.040Z","Fiji region","earthquake",9.6,5,0.098,"us","us"
"1016","2021-04-16T03:42:05.195Z",-10.2439,116.9849,19.31,5.4,"mww",46,3.304,1.29,"us6000e1zp","2021-07-03T16:47:37.040Z","187 km SSE of Praya, Indonesia","earthquake",7.3,3.2,0.075,"us","us"
"1017","2021-04-15T10:36:22.132Z",-10.4175,117.0405,19,5.4,"mww",46,3.444,1.31,"us6000e1rc","2021-06-19T21:25:43.040Z","207 km SSE of Praya, Indonesia","earthquake",6.7,1.6,0.058,"us","us"
"1018","2021-04-15T08:33:41.110Z",53.5767,171.5799,11.38,5.3,"mww",86,1.738,0.77,"us6000e1qs","2021-06-19T21:25:42.040Z","134 km NW of Attu Station, Alaska","earthquake",6.7,3.7,0.04,"us","us"
"1019","2021-04-14T10:55:14.687Z",0.1975,96.6432,8.99,5.6,"mww",44,1.441,0.55,"us6000e1g3","2021-06-19T21:25:35.040Z","254 km S of Sinabang, Indonesia","earthquake",5.3,2.6,0.065,"us","us"
"1020","2021-04-14T04:33:29.094Z",1.8614,-100.9602,10,5.7,"mww",32,15.56,0.72,"us6000e1ec","2021-06-19T21:25:32.040Z","Galapagos Triple Junction region","earthquake",10.3,1.7,0.057,"us","us"
"1021","2021-04-14T00:25:27.775Z",-0.1311,125.2068,46.5,5.1,"mb",32,2.338,0.99,"us6000e1d5","2021-06-19T21:25:29.040Z","162 km SSE of Tondano, Indonesia","earthquake",6.9,5.5,0.049,"us","us"
"1022","2021-04-13T20:28:02.233Z",36.5325,27.0593,5.7,5.3,"mww",23,0.914,0.53,"us6000e1bu","2021-06-19T21:25:27.040Z","10 km SW of Mandr��ki, Gr","earthquake",4.1,3.1,0.052,"us","us"
"1023","2021-04-13T15:47:32.921Z",0.612,126.1055,36.34,5.2,"mww",51,1.271,0.71,"us6000e19r","2021-06-19T21:25:25.040Z","143 km W of Ternate, Indonesia","earthquake",6.5,5.9,0.086,"us","us"
"1024","2021-04-12T22:44:32.927Z",-22.7429,172.1694,10,5.2,"mww",64,5.302,1.19,"us6000e13e","2021-06-19T21:25:17.040Z","southeast of the Loyalty Islands","earthquake",8.9,1.8,0.098,"us","us"
"1025","2021-04-12T20:43:18.727Z",-18.715,65.2189,10,5.2,"mww",59,2.03,0.99,"us6000e12t","2021-06-19T21:25:16.040Z","217 km ENE of Port Mathurin, Mauritius","earthquake",10.1,1.8,0.075,"us","us"
"1026","2021-04-12T14:01:48.019Z",29.3324,129.4965,10,5.2,"mww",101,2.321,0.63,"us6000e0zk","2021-06-19T21:25:14.040Z","107 km N of Naze, Japan","earthquake",6.1,1.8,0.051,"us","us"
"1027","2021-04-12T05:26:14.303Z",-30.5758,-177.828,18.64,5.2,"mww",50,1.329,0.46,"us6000e0yi","2021-06-19T21:25:13.040Z","Kermadec Islands, New Zealand","earthquake",8.1,1.1,0.065,"us","us"
"1028","2021-04-12T03:08:36.213Z",22.7004,142.9138,160.59,5.2,"mww",35,4.426,0.96,"us6000e0xp","2021-06-19T21:25:11.040Z","Volcano Islands, Japan region","earthquake",8.6,5.3,0.068,"us","us"
"1029","2021-04-12T02:26:26.373Z",2.7772,128.598,231.06,5.1,"mb",45,2.341,0.84,"us6000e0xi","2021-06-19T21:25:10.040Z","133 km NNE of Tobelo, Indonesia","earthquake",7.3,5.6,0.038,"us","us"
"1030","2021-04-11T18:57:59.184Z",18.013,147.1488,14.44,5.1,"mww",54,3.054,0.77,"us6000e0vk","2022-04-11T19:08:11.413Z","Mariana Islands region","earthquake",10.3,3.8,0.061,"us","us"
"1031","2021-04-10T23:54:58.852Z",-8.3613,112.469,113.16,5.1,"mb",39,1.668,0.77,"us6000e0pw","2021-06-19T21:24:59.040Z","22 km S of Sumberpucung, Indonesia","earthquake",7,4.7,0.052,"us","us"
"1032","2021-04-10T11:38:31.524Z",-3.444,145.7329,9,6,"mww",46,2.144,0.59,"us6000e0lk","2021-06-19T21:24:52.040Z","196 km N of Madang, Papua New Guinea","earthquake",8,1.9,0.062,"us","us"
"1033","2021-04-10T09:30:43.306Z",4.1322,124.6443,300,6.1,"mww",19,3.062,0.98,"us6000e0k5","2021-06-19T21:24:51.040Z","167 km SSW of Sarangani, Philippines","earthquake",7.2,1.9,0.036,"us","us"
"1034","2021-04-10T07:36:25.316Z",29.2951,129.5271,10,5.1,"mww",104,2.347,0.58,"us6000e0ji","2021-06-19T21:24:50.040Z","102 km N of Naze, Japan","earthquake",6.5,1.8,0.062,"us","us"
"1035","2021-04-10T07:14:01.722Z",-62.4006,-58.336,8.36,5.6,"mww",92,0.223,0.58,"us6000e0j2","2021-06-19T21:24:49.040Z","South Shetland Islands","earthquake",5,4.3,0.073,"us","us"
"1036","2021-04-10T07:00:15.485Z",-8.5707,112.5054,67,6,"mww",21,1.631,0.83,"us6000e0iy","2022-01-14T09:25:03.726Z","45 km S of Sumberpucung, Indonesia","earthquake",7.3,1.9,0.066,"us","us"
"1037","2021-04-10T06:52:10.379Z",29.1432,129.8486,17.65,5.1,"mww",80,2.415,1,"us6000e0iv","2021-06-19T21:24:48.040Z","93 km NNE of Naze, Japan","earthquake",3.8,4.7,0.068,"us","us"
"1038","2021-04-10T04:15:54.048Z",-20.0722,169.2482,52.22,5.1,"mww",32,3.426,1.18,"us6000e0ih","2021-06-19T21:24:47.040Z","58 km S of Isangel, Vanuatu","earthquake",8.9,4.5,0.083,"us","us"
"1039","2021-04-09T22:07:30.246Z",29.2909,129.4062,10,5.2,"mww",68,2.388,0.64,"us6000e0h9","2021-06-19T21:24:46.040Z","102 km N of Naze, Japan","earthquake",6,1.8,0.068,"us","us"
"1040","2021-04-09T12:51:28.903Z",-23.2574,171.766,10,5.1,"mww",48,4.992,0.46,"us6000e0c9","2021-06-19T21:24:42.040Z","southeast of the Loyalty Islands","earthquake",8.5,1.8,0.065,"us","us"
"1041","2021-04-08T17:10:18.671Z",63.2011,-148.5799,80.1,5.5,"mww",NA,NA,1.1,"ak0214icukav","2022-04-08T17:20:26.864Z","28 km SE of Cantwell, Alaska","earthquake",NA,0.5,NA,"ak","ak"
